generated_utc,git_commit,pytest_label,nodeid,test_file,test_class,test_name,outcome,duration_ms,exception_type,exception_message,first_project_frame,markers
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/docs/test_documentation_index_complete.py::test_the_index_lists_no_document_that_does_not_exist,tests/dom/docs/test_documentation_index_complete.py,,test_the_index_lists_no_document_that_does_not_exist,pass,19,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/docs/test_documentation_index_complete.py::test_every_index_link_resolves,tests/dom/docs/test_documentation_index_complete.py,,test_every_index_link_resolves,pass,7,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/docs/test_public_pages_link_to_developer_docs.py::test_the_detector_reports_a_page_with_no_way_into_the_docs,tests/dom/docs/test_public_pages_link_to_developer_docs.py,,test_the_detector_reports_a_page_with_no_way_into_the_docs,pass,0,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/docs/test_public_pages_link_to_developer_docs.py::test_there_are_public_pages_to_check,tests/dom/docs/test_public_pages_link_to_developer_docs.py,,test_there_are_public_pages_to_check,pass,0,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/docs/test_public_pages_link_to_developer_docs.py::test_public_page_links_to_the_developer_docs[district.html],tests/dom/docs/test_public_pages_link_to_developer_docs.py,,test_public_page_links_to_the_developer_docs[district.html],pass,0,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/docs/test_public_pages_link_to_developer_docs.py::test_public_page_links_to_the_developer_docs[index.html],tests/dom/docs/test_public_pages_link_to_developer_docs.py,,test_public_page_links_to_the_developer_docs[index.html],pass,0,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/docs/test_public_pages_link_to_developer_docs.py::test_public_page_links_to_the_developer_docs[privacy.html],tests/dom/docs/test_public_pages_link_to_developer_docs.py,,test_public_page_links_to_the_developer_docs[privacy.html],pass,0,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/docs/test_public_pages_link_to_developer_docs.py::test_public_page_links_to_the_developer_docs[terms.html],tests/dom/docs/test_public_pages_link_to_developer_docs.py,,test_public_page_links_to_the_developer_docs[terms.html],pass,0,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__set_current_class_requires_membership_even_if_teacherblock_exists,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__set_current_class_requires_membership_even_if_teacherblock_exists,pass,1097,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__delete_class_cannot_target_a_non_active_class,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__delete_class_cannot_target_a_non_active_class,pass,1100,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__delete_class_requires_confirmation,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__delete_class_requires_confirmation,pass,750,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__issues_queue_respects_current_class_membership_scope,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__issues_queue_respects_current_class_membership_scope,pass,1128,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__add_individual_student_requires_current_class_context,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__add_individual_student_requires_current_class_context,pass,657,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_007__add_individual_student_creates_single_student_seat_for_new_student,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_007__add_individual_student_creates_single_student_seat_for_new_student,pass,664,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__add_individual_student_uses_selected_class_when_block_has_other_scope,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__add_individual_student_uses_selected_class_when_block_has_other_scope,pass,1260,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_001__students_page_does_not_render_hidden_block_input,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_001__students_page_does_not_render_hidden_block_input,pass,4,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__store_create_requires_current_class_context,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__store_create_requires_current_class_context,pass,772,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__payroll_settings_requires_current_class_context,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__payroll_settings_requires_current_class_context,pass,690,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_001__payroll_settings_uses_feature_scope_blocks_not_student_block_text,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_001__payroll_settings_uses_feature_scope_blocks_not_student_block_text,pass,679,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__class_scoped_write_rejects_stale_session_alias,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__class_scoped_write_rejects_stale_session_alias,pass,681,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__edit_student_requires_active_canonical_class_scope,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__edit_student_requires_active_canonical_class_scope,pass,1137,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__store_query_scope_does_not_implicitly_switch_session_context,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__store_query_scope_does_not_implicitly_switch_session_context,pass,1156,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_001__store_page_ignores_request_block_selector,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_001__store_page_ignores_request_block_selector,pass,1900,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_001__transactions_redirect_drops_block_selector,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_001__transactions_redirect_drops_block_selector,pass,668,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_001__banking_page_ignores_request_block_selector,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_001__banking_page_ignores_request_block_selector,pass,1160,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_membership_gates.py::test_DOM_IDEN_006__class_scoped_post_rejects_request_class_mismatch,tests/dom/identity/test_admin_membership_gates.py,,test_DOM_IDEN_006__class_scoped_post_rejects_request_class_mismatch,pass,1224,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_multi_tenancy.py::test_DOM_IDEN_007__teacher_can_only_see_own_students,tests/dom/identity/test_admin_multi_tenancy.py,,test_DOM_IDEN_007__teacher_can_only_see_own_students,pass,693,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_multi_tenancy.py::test_DOM_IDEN_007__teacher2_sees_only_their_students,tests/dom/identity/test_admin_multi_tenancy.py,,test_DOM_IDEN_007__teacher2_sees_only_their_students,pass,543,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_multi_tenancy.py::test_DOM_IDEN_007__class_isolation_between_teachers,tests/dom/identity/test_admin_multi_tenancy.py,,test_DOM_IDEN_007__class_isolation_between_teachers,pass,1129,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_tenancy.py::test_DOM_IDEN_006__student_listing_scoped_to_teacher,tests/dom/identity/test_admin_tenancy.py,,test_DOM_IDEN_006__student_listing_scoped_to_teacher,pass,1171,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_tenancy.py::test_DOM_IDEN_006__student_detail_forbids_cross_tenant_access,tests/dom/identity/test_admin_tenancy.py,,test_DOM_IDEN_006__student_detail_forbids_cross_tenant_access,pass,1105,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_tenancy.py::test_DOM_IDEN_007__shared_student_accessible_to_multiple_teachers,tests/dom/identity/test_admin_tenancy.py,,test_DOM_IDEN_007__shared_student_accessible_to_multiple_teachers,pass,1168,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_tenancy.py::test_DOM_IDEN_006__student_detail_recovers_from_stale_class_context,tests/dom/identity/test_admin_tenancy.py,,test_DOM_IDEN_006__student_detail_recovers_from_stale_class_context,pass,1142,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_tenancy.py::test_DOM_IDEN_001__enforce_daily_limits_ignores_other_class_activity,tests/dom/identity/test_admin_tenancy.py,,test_DOM_IDEN_001__enforce_daily_limits_ignores_other_class_activity,pass,1104,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_tenancy.py::test_DOM_IDEN_001__enforce_daily_limits_taps_out_when_limit_reached_in_scope,tests/dom/identity/test_admin_tenancy.py,,test_DOM_IDEN_001__enforce_daily_limits_taps_out_when_limit_reached_in_scope,pass,666,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_tenancy.py::test_DOM_IDEN_001__enforce_daily_limits_does_not_duplicate_closed_session,tests/dom/identity/test_admin_tenancy.py,,test_DOM_IDEN_001__enforce_daily_limits_does_not_duplicate_closed_session,pass,672,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_tenancy.py::test_DOM_IDEN_006__student_detail_public_url_requires_nav_token,tests/dom/identity/test_admin_tenancy.py,,test_DOM_IDEN_006__student_detail_public_url_requires_nav_token,pass,734,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_admin_tenancy.py::test_DOM_IDEN_007__student_detail_public_id_is_seat_scoped_for_shared_student,tests/dom/identity/test_admin_tenancy.py,,test_DOM_IDEN_007__student_detail_public_id_is_seat_scoped_for_shared_student,pass,1121,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_attendance_log_page.py::test_DOM_IDEN_006__attendance_log_page_renders_with_periods_and_blocks,tests/dom/identity/test_attendance_log_page.py,,test_DOM_IDEN_006__attendance_log_page_renders_with_periods_and_blocks,pass,592,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_attendance_log_page.py::test_DOM_IDEN_006__attendance_log_page_with_no_data,tests/dom/identity/test_attendance_log_page.py,,test_DOM_IDEN_006__attendance_log_page_with_no_data,pass,1228,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_attendance_log_page.py::test_DOM_IDEN_006__attendance_log_tenant_scoping,tests/dom/identity/test_attendance_log_page.py,,test_DOM_IDEN_006__attendance_log_tenant_scoping,pass,1112,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_canonical_auth_session.py::test_DOM_IDEN_006__system_admin_login_verifies_canonical_totp,tests/dom/identity/test_canonical_auth_session.py,,test_DOM_IDEN_006__system_admin_login_verifies_canonical_totp,pass,670,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_canonical_auth_session.py::test_DOM_IDEN_006__teacher_login_uses_keyed_feat_context,tests/dom/identity/test_canonical_auth_session.py,,test_DOM_IDEN_006__teacher_login_uses_keyed_feat_context,pass,662,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_canonical_auth_session.py::test_DOM_IDEN_006__student_login_verifies_passphrase_and_resolves_through_claimed_seat,tests/dom/identity/test_canonical_auth_session.py,,test_DOM_IDEN_006__student_login_verifies_passphrase_and_resolves_through_claimed_seat,pass,737,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_canonical_auth_session.py::test_DOM_IDEN_006__student_login_missing_last_active_class_shows_selector,tests/dom/identity/test_canonical_auth_session.py,,test_DOM_IDEN_006__student_login_missing_last_active_class_shows_selector,pass,767,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_canonical_auth_session.py::test_DOM_IDEN_006__admin_passkey_register_uses_canonical_user_external_id,tests/dom/identity/test_canonical_auth_session.py,,test_DOM_IDEN_006__admin_passkey_register_uses_canonical_user_external_id,pass,675,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_canonical_auth_session.py::test_DOM_IDEN_006__admin_passkey_finish_sets_canonical_user_session,tests/dom/identity/test_canonical_auth_session.py,,test_DOM_IDEN_006__admin_passkey_finish_sets_canonical_user_session,pass,670,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_canonical_auth_session.py::test_DOM_IDEN_006__system_admin_passkey_finish_sets_canonical_user_session,tests/dom/identity/test_canonical_auth_session.py,,test_DOM_IDEN_006__system_admin_passkey_finish_sets_canonical_user_session,pass,19,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_canonical_auth_session.py::test_DOM_IDEN_006__canonical_user_session_rejects_role_mismatch,tests/dom/identity/test_canonical_auth_session.py,,test_DOM_IDEN_006__canonical_user_session_rejects_role_mismatch,pass,15,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_claim_artifact_migration.py::test_claim_cleanup_upgrade_and_downgrade,tests/dom/identity/test_claim_artifact_migration.py,,test_claim_cleanup_upgrade_and_downgrade,pass,37,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_claim_lifecycle.py::test_initial_claim_erases_artifacts,tests/dom/identity/test_claim_lifecycle.py,,test_initial_claim_erases_artifacts,pass,658,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_claim_lifecycle.py::test_import_matching_claimed_name_creates_new_seat,tests/dom/identity/test_claim_lifecycle.py,,test_import_matching_claimed_name_creates_new_seat,pass,717,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_claim_lifecycle.py::test_invalid_batch_is_atomic[rows0],tests/dom/identity/test_claim_lifecycle.py,,test_invalid_batch_is_atomic[rows0],pass,667,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_claim_lifecycle.py::test_invalid_batch_is_atomic[rows1],tests/dom/identity/test_claim_lifecycle.py,,test_invalid_batch_is_atomic[rows1],pass,671,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_claim_lifecycle.py::test_batch_namesakes_get_system_codes_and_bind,tests/dom/identity/test_claim_lifecycle.py,,test_batch_namesakes_get_system_codes_and_bind,pass,1236,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_claim_lifecycle.py::test_name_edits_only_change_profiles,tests/dom/identity/test_claim_lifecycle.py,,test_name_edits_only_change_profiles,pass,615,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_claim_material_is_never_derived.py::test_no_claim_hash_is_computed_from_a_stored_row,tests/dom/identity/test_claim_material_is_never_derived.py,,test_no_claim_hash_is_computed_from_a_stored_row,pass,94,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_claim_material_is_never_derived.py::test_the_guard_catches_a_name_read_off_a_stored_row,tests/dom/identity/test_claim_material_is_never_derived.py,,test_the_guard_catches_a_name_read_off_a_stored_row,pass,0,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_claim_material_is_never_derived.py::test_the_unclaim_form_does_not_prefill_the_name_fields,tests/dom/identity/test_claim_material_is_never_derived.py,,test_the_unclaim_form_does_not_prefill_the_name_fields,pass,737,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_student_dashboard_injects_layout_view,tests/dom/identity/test_class_context_and_switching.py,,test_student_dashboard_injects_layout_view,pass,711,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_student_dashboard_contains_class_context,tests/dom/identity/test_class_context_and_switching.py,,test_student_dashboard_contains_class_context,pass,687,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_teacher_dashboard_injects_admin_layout_view,tests/dom/identity/test_class_context_and_switching.py,,test_teacher_dashboard_injects_admin_layout_view,pass,712,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_student_no_session_gets_empty_view,tests/dom/identity/test_class_context_and_switching.py,,test_student_no_session_gets_empty_view,pass,658,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_switch_class_success,tests/dom/identity/test_class_context_and_switching.py,,test_switch_class_success,pass,11,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_switch_class_unauthorized_class,tests/dom/identity/test_class_context_and_switching.py,,test_switch_class_unauthorized_class,pass,6,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_switch_class_not_logged_in,tests/dom/identity/test_class_context_and_switching.py,,test_switch_class_not_logged_in,pass,672,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_switch_class_nonexistent_class_id,tests/dom/identity/test_class_context_and_switching.py,,test_switch_class_nonexistent_class_id,pass,7,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_switch_class_unclaimed_seat,tests/dom/identity/test_class_context_and_switching.py,,test_switch_class_unclaimed_seat,pass,588,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_switch_class_between_all_classes,tests/dom/identity/test_class_context_and_switching.py,,test_switch_class_between_all_classes,pass,34,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_class_context_and_switching.py::test_switch_class_rejects_missing_runtime_seat,tests/dom/identity/test_class_context_and_switching.py,,test_switch_class_rejects_missing_runtime_seat,pass,40,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_rejects_sysadmin,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_rejects_sysadmin,pass,3,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_missing_keys,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_missing_keys,pass,3,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_missing_scope_fails_closed,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_missing_scope_fails_closed,pass,4,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_missing_seat_pointer_fails_closed,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_missing_seat_pointer_fails_closed,pass,3,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_invalid_format,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_invalid_format,pass,2,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_seat_not_found,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_seat_not_found,pass,4,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_seat_unclaimed,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_seat_unclaimed,pass,4,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_class_mismatch,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_class_mismatch,pass,4,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_user_mismatch,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_user_mismatch,pass,2,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_success,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_success,pass,3,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__resolve_canonical_context_teacher_exception_returns_none,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__resolve_canonical_context_teacher_exception_returns_none,pass,3,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_context_resolution.py::test_DOM_IDEN_006__canonical_context_guards,tests/dom/identity/test_context_resolution.py,,test_DOM_IDEN_006__canonical_context_guards,pass,1,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_page_never_exposes_internal_user_id,tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_page_never_exposes_internal_user_id,pass,663,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_gate_is_bound_to_the_rendered_form,tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_gate_is_bound_to_the_rendered_form,pass,680,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_uses_identity_profile_display_name,tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_uses_identity_profile_display_name,pass,689,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_falls_back_to_non_identity_phrase,tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_falls_back_to_non_identity_phrase,pass,696,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_display_name_is_not_an_authority_key,tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_display_name_is_not_an_authority_key,pass,1126,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_targets_only_the_canonical_user,tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_targets_only_the_canonical_user,pass,1254,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_gate_fails_closed[overrides0],tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_gate_fails_closed[overrides0],pass,685,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_gate_fails_closed[overrides1],tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_gate_fails_closed[overrides1],pass,672,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_gate_fails_closed[overrides2],tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_gate_fails_closed[overrides2],pass,646,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_gate_fails_closed[overrides3],tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_gate_fails_closed[overrides3],pass,666,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_account_delete_gate_fails_closed[overrides4],tests/dom/identity/test_destruction_authority_boundary.py,,test_account_delete_gate_fails_closed[overrides4],pass,703,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_class_delete_targets_only_the_canonical_class,tests/dom/identity/test_destruction_authority_boundary.py,,test_class_delete_targets_only_the_canonical_class,pass,770,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_class_delete_ignores_a_supplied_join_code,tests/dom/identity/test_destruction_authority_boundary.py,,test_class_delete_ignores_a_supplied_join_code,pass,1693,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_class_delete_cannot_reach_another_teachers_class,tests/dom/identity/test_destruction_authority_boundary.py,,test_class_delete_cannot_reach_another_teachers_class,pass,2323,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_class_delete_confirm_join_code_bypass_is_gone,tests/dom/identity/test_destruction_authority_boundary.py,,test_class_delete_confirm_join_code_bypass_is_gone,pass,1705,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_class_delete_class_display_name_is_not_an_authority_key,tests/dom/identity/test_destruction_authority_boundary.py,,test_class_delete_class_display_name_is_not_an_authority_key,pass,1450,,,,
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_class_delete_gate_fails_closed[overrides0],tests/dom/identity/test_destruction_authority_boundary.py,,test_class_delete_gate_fails_closed[overrides0],pass,716,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_class_delete_gate_fails_closed[overrides1],tests/dom/identity/test_destruction_authority_boundary.py,,test_class_delete_gate_fails_closed[overrides1],pass,720,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_class_delete_gate_fails_closed[overrides2],tests/dom/identity/test_destruction_authority_boundary.py,,test_class_delete_gate_fails_closed[overrides2],pass,760,,,,parametrize
2026-09-21T22:01:14.198088+00:00,b4a639311,full,tests/dom/identity/test_destruction_authority_boundary.py::test_class_delete_gate_fails_closed[overrides3],tests/dom/identity/test_destruction_authority_boundary.py,,test_class_delete_gate_fails_closed[overrides3],pass,868,,,,parametrize
